id_meteo;Date;Lieu;Vitesse_vent_moyen;Humidité;Température
573;2022-08-30 09:00:00+00:00;Métropole du Grand Paris;2.4;64.0;19.30000000000001
574;2022-08-30 18:00:00+00:00;Métropole du Grand Paris;1.0;42.0;26.30000000000001
575;2022-09-01 21:00:00+00:00;Métropole du Grand Paris;3.5;50.0;22.400000000000038
576;2022-09-04 12:00:00+00:00;Métropole du Grand Paris;3.3;41.0;27.5
577;2022-09-14 00:00:00+00:00;Métropole du Grand Paris;3.1;88.0;21.0
578;2022-06-25 03:00:00+00:00;Métropole du Grand Paris;4.0;77.0;17.700000000000045
579;2022-07-03 03:00:00+00:00;Métropole du Grand Paris;2.5;74.0;13.400000000000034
580;2022-07-03 12:00:00+00:00;Métropole du Grand Paris;3.7;52.0;22.5
581;2022-07-09 03:00:00+00:00;Métropole du Grand Paris;1.1;74.0;17.0
582;2022-07-11 06:00:00+00:00;Métropole du Grand Paris;3.3;60.0;20.200000000000045
583;2022-07-12 18:00:00+00:00;Métropole du Grand Paris;2.4;24.0;31.700000000000045
584;2022-08-05 00:00:00+00:00;Métropole du Grand Paris;3.8;91.0;17.80000000000001
585;2022-08-07 09:00:00+00:00;Métropole du Grand Paris;6.6;39.0;21.900000000000038
586;2022-08-11 12:00:00+00:00;Métropole du Grand Paris;7.3;23.0;31.5
587;2022-08-16 15:00:00+00:00;Métropole du Grand Paris;2.4;53.0;26.600000000000023
588;2022-08-17 15:00:00+00:00;Métropole du Grand Paris;1.6;55.0;25.900000000000038
589;2022-08-21 00:00:00+00:00;Métropole du Grand Paris;0.9;71.0;17.30000000000001
590;2022-08-22 12:00:00+00:00;Métropole du Grand Paris;3.1;57.0;23.80000000000001
591;2022-10-29 06:00:00+00:00;Métropole du Grand Paris;0.5;89.0;15.0
592;2022-10-30 09:00:00+00:00;Métropole du Grand Paris;2.5;86.0;14.5
593;2022-11-02 21:00:00+00:00;Métropole du Grand Paris;3.2;80.0;12.0
594;2022-11-07 03:00:00+00:00;Métropole du Grand Paris;5.8;91.0;11.900000000000034
595;2022-11-08 09:00:00+00:00;Métropole du Grand Paris;4.1;75.0;12.5
596;2022-11-08 15:00:00+00:00;Métropole du Grand Paris;7.0;72.0;17.100000000000023
597;2022-11-10 06:00:00+00:00;Métropole du Grand Paris;1.6;99.0;6.7000000000000455
598;2022-11-13 15:00:00+00:00;Métropole du Grand Paris;0.8;77.0;14.0
599;2022-07-15 03:00:00+00:00;Métropole du Grand Paris;6.1;63.0;16.900000000000034
600;2022-07-15 09:00:00+00:00;Métropole du Grand Paris;5.4;45.0;21.5
601;2022-07-16 18:00:00+00:00;Métropole du Grand Paris;4.7;32.0;27.5
602;2022-07-18 18:00:00+00:00;Métropole du Grand Paris;3.1;19.0;35.80000000000001
603;2022-07-20 00:00:00+00:00;Métropole du Grand Paris;4.3;62.0;24.600000000000023
604;2022-07-23 18:00:00+00:00;Métropole du Grand Paris;2.7;47.0;26.900000000000038
605;2022-07-24 21:00:00+00:00;Métropole du Grand Paris;1.8;48.0;26.5
606;2022-07-31 00:00:00+00:00;Métropole du Grand Paris;3.2;66.0;21.0
607;2022-08-01 21:00:00+00:00;Métropole du Grand Paris;1.1;63.0;21.200000000000045
608;2022-10-22 03:00:00+00:00;Métropole du Grand Paris;2.5;91.0;13.400000000000034
609;2022-01-27 21:00:00+00:00;Métropole du Grand Paris;2.8;98.0;5.900000000000034
610;2022-01-28 15:00:00+00:00;Métropole du Grand Paris;3.1;84.0;6.900000000000034
611;2022-01-29 03:00:00+00:00;Métropole du Grand Paris;3.6;97.0;5.5
612;2022-01-31 09:00:00+00:00;Métropole du Grand Paris;7.2;76.0;7.100000000000023
613;2022-02-03 00:00:00+00:00;Métropole du Grand Paris;2.3;75.0;8.400000000000034
614;2022-02-03 18:00:00+00:00;Métropole du Grand Paris;4.1;82.0;7.600000000000023
615;2022-02-04 12:00:00+00:00;Métropole du Grand Paris;5.4;89.0;8.900000000000034
616;2022-02-06 09:00:00+00:00;Métropole du Grand Paris;8.9;89.0;7.800000000000011
617;2022-01-01 15:00:00+00:00;Métropole du Grand Paris;1.5;72.0;12.900000000000034
618;2022-01-03 09:00:00+00:00;Métropole du Grand Paris;6.1;89.0;10.700000000000044
619;2022-01-06 15:00:00+00:00;Métropole du Grand Paris;2.4;52.0;5.600000000000023
620;2022-01-08 09:00:00+00:00;Métropole du Grand Paris;4.0;95.0;4.900000000000034
621;2022-01-09 03:00:00+00:00;Métropole du Grand Paris;6.6;82.0;4.900000000000034
622;2022-01-13 03:00:00+00:00;Métropole du Grand Paris;2.2;100.0;2.0
623;2022-01-15 21:00:00+00:00;Métropole du Grand Paris;4.8;96.0;-0.8999999999999773
624;2022-01-17 06:00:00+00:00;Métropole du Grand Paris;1.8;99.0;4.900000000000034
625;2022-01-24 03:00:00+00:00;Métropole du Grand Paris;2.4;92.0;0.9000000000000341
626;2022-01-24 09:00:00+00:00;Métropole du Grand Paris;1.7;88.0;1.900000000000034
627;2022-04-21 06:00:00+00:00;Métropole du Grand Paris;2.9;55.0;9.5
628;2022-04-25 12:00:00+00:00;Métropole du Grand Paris;3.9;53.0;15.200000000000044
629;2022-04-26 12:00:00+00:00;Métropole du Grand Paris;3.9;61.0;13.800000000000011
630;2022-05-01 15:00:00+00:00;Métropole du Grand Paris;4.9;43.0;16.5
631;2022-05-01 21:00:00+00:00;Métropole du Grand Paris;3.8;53.0;12.700000000000044
632;2022-05-03 12:00:00+00:00;Métropole du Grand Paris;5.6;43.0;18.80000000000001
633;2022-05-07 00:00:00+00:00;Métropole du Grand Paris;2.8;68.0;13.800000000000011
634;2022-05-08 03:00:00+00:00;Métropole du Grand Paris;3.9;88.0;12.200000000000044
635;2022-03-10 21:00:00+00:00;Métropole du Grand Paris;2.3;60.0;11.200000000000044
636;2022-03-16 06:00:00+00:00;Métropole du Grand Paris;0.6;98.0;8.100000000000023
637;2022-03-18 15:00:00+00:00;Métropole du Grand Paris;10.9;27.0;15.100000000000025
638;2022-03-19 00:00:00+00:00;Métropole du Grand Paris;5.8;50.0;8.100000000000023
639;2022-03-19 03:00:00+00:00;Métropole du Grand Paris;4.5;57.0;6.0
640;2022-03-23 12:00:00+00:00;Métropole du Grand Paris;2.4;32.0;17.400000000000034
641;2022-03-24 12:00:00+00:00;Métropole du Grand Paris;3.9;32.0;19.30000000000001
642;2022-03-27 21:00:00+00:00;Métropole du Grand Paris;0.9;50.0;11.600000000000025
643;2022-03-28 21:00:00+00:00;Métropole du Grand Paris;2.6;40.0;15.600000000000025
644;2022-03-29 06:00:00+00:00;Métropole du Grand Paris;2.0;54.0;11.800000000000011
645;2022-03-30 03:00:00+00:00;Métropole du Grand Paris;1.0;98.0;9.100000000000025
646;2022-05-14 21:00:00+00:00;Métropole du Grand Paris;1.6;56.0;17.5
647;2022-05-22 03:00:00+00:00;Métropole du Grand Paris;0.0;71.0;15.600000000000025
648;2022-05-25 00:00:00+00:00;Métropole du Grand Paris;2.3;87.0;9.400000000000034
649;2022-05-31 15:00:00+00:00;Métropole du Grand Paris;2.8;31.0;22.100000000000023
650;2022-04-02 00:00:00+00:00;Métropole du Grand Paris;8.1;75.0;2.700000000000045
651;2022-04-03 09:00:00+00:00;Métropole du Grand Paris;6.6;52.0;5.100000000000023
652;2022-04-06 06:00:00+00:00;Métropole du Grand Paris;4.0;84.0;7.600000000000023
653;2022-04-12 00:00:00+00:00;Métropole du Grand Paris;1.4;71.0;13.5
654;2022-04-14 00:00:00+00:00;Métropole du Grand Paris;0.8;95.0;12.300000000000011
655;2022-02-25 15:00:00+00:00;Métropole du Grand Paris;5.5;52.0;10.200000000000044
656;2022-02-23 18:00:00+00:00;Métropole du Grand Paris;1.6;63.0;10.800000000000011
657;2022-02-08 00:00:00+00:00;Métropole du Grand Paris;1.6;85.0;4.7000000000000455
658;2022-02-10 06:00:00+00:00;Métropole du Grand Paris;4.7;92.0;5.7000000000000455
659;2022-02-10 15:00:00+00:00;Métropole du Grand Paris;3.7;72.0;9.900000000000034
660;2022-02-10 21:00:00+00:00;Métropole du Grand Paris;3.4;92.0;5.0
661;2022-02-16 00:00:00+00:00;Métropole du Grand Paris;6.7;93.0;8.900000000000034
662;2022-04-20 15:00:00+00:00;Métropole du Grand Paris;5.0;38.0;18.400000000000038
663;2022-03-08 21:00:00+00:00;Métropole du Grand Paris;1.2;57.0;7.300000000000011
664;2022-10-28 12:00:00+00:00;Métropole du Grand Paris;4.1;64.0;21.700000000000045
665;2022-11-03 18:00:00+00:00;Métropole du Grand Paris;4.3;90.0;10.400000000000034
666;2022-11-04 15:00:00+00:00;Métropole du Grand Paris;7.7;85.0;11.600000000000025
667;2022-11-05 00:00:00+00:00;Métropole du Grand Paris;3.2;93.0;6.2000000000000455
668;2022-11-14 12:00:00+00:00;Métropole du Grand Paris;2.8;100.0;8.300000000000011
669;2022-11-16 00:00:00+00:00;Métropole du Grand Paris;2.9;94.0;9.700000000000044
670;2022-11-16 12:00:00+00:00;Métropole du Grand Paris;5.4;82.0;12.700000000000044
671;2022-11-21 06:00:00+00:00;Métropole du Grand Paris;2.4;96.0;5.600000000000023
672;2022-01-01 06:00:00+00:00;Métropole du Grand Paris;1.0;100.0;7.800000000000011
673;2022-01-01 12:00:00+00:00;Métropole du Grand Paris;3.6;81.0;12.200000000000044
674;2022-01-06 18:00:00+00:00;Métropole du Grand Paris;2.6;81.0;4.100000000000023
675;2022-01-12 12:00:00+00:00;Métropole du Grand Paris;1.1;95.0;2.900000000000034
676;2022-01-13 09:00:00+00:00;Métropole du Grand Paris;3.1;100.0;1.400000000000034
677;2022-01-14 18:00:00+00:00;Métropole du Grand Paris;0.5;85.0;2.6000000000000227
678;2022-01-16 00:00:00+00:00;Métropole du Grand Paris;2.3;97.0;-1.2999999999999543
679;2022-01-16 15:00:00+00:00;Métropole du Grand Paris;3.0;96.0;2.6000000000000227
680;2022-01-18 18:00:00+00:00;Métropole du Grand Paris;1.9;78.0;6.800000000000011
681;2022-01-18 21:00:00+00:00;Métropole du Grand Paris;3.3;90.0;4.2000000000000455
682;2022-01-22 00:00:00+00:00;Métropole du Grand Paris;2.1;82.0;3.400000000000034
683;2022-11-02 12:00:00+00:00;Métropole du Grand Paris;4.1;74.0;14.700000000000044
684;2022-11-05 12:00:00+00:00;Métropole du Grand Paris;2.9;83.0;11.200000000000044
685;2022-11-11 06:00:00+00:00;Métropole du Grand Paris;2.7;93.0;8.700000000000045
686;2022-06-25 21:00:00+00:00;Métropole du Grand Paris;3.8;83.0;14.800000000000011
687;2022-06-26 03:00:00+00:00;Métropole du Grand Paris;2.4;93.0;12.800000000000011
688;2022-06-26 18:00:00+00:00;Métropole du Grand Paris;3.2;58.0;19.100000000000023
689;2022-07-03 18:00:00+00:00;Métropole du Grand Paris;5.0;41.0;23.600000000000023
690;2022-07-06 21:00:00+00:00;Métropole du Grand Paris;4.1;59.0;20.80000000000001
691;2022-07-07 18:00:00+00:00;Métropole du Grand Paris;5.2;58.0;20.100000000000023
692;2022-07-09 12:00:00+00:00;Métropole du Grand Paris;4.6;40.0;27.700000000000045
693;2022-07-11 21:00:00+00:00;Métropole du Grand Paris;2.7;42.0;25.30000000000001
694;2022-09-18 03:00:00+00:00;Métropole du Grand Paris;1.3;85.0;7.400000000000034
695;2022-09-20 00:00:00+00:00;Métropole du Grand Paris;3.1;71.0;10.700000000000044
696;2022-09-24 15:00:00+00:00;Métropole du Grand Paris;3.3;74.0;17.200000000000045
697;2022-09-27 18:00:00+00:00;Métropole du Grand Paris;3.1;81.0;13.400000000000034
698;2022-09-29 00:00:00+00:00;Métropole du Grand Paris;2.7;91.0;10.0
699;2022-10-02 00:00:00+00:00;Métropole du Grand Paris;2.3;86.0;14.900000000000034
700;2022-10-03 15:00:00+00:00;Métropole du Grand Paris;4.1;79.0;13.5
701;2022-10-04 15:00:00+00:00;Métropole du Grand Paris;2.9;66.0;18.80000000000001
702;2022-08-04 21:00:00+00:00;Métropole du Grand Paris;4.7;71.0;20.700000000000045
703;2022-08-18 09:00:00+00:00;Métropole du Grand Paris;1.2;76.0;22.0
704;2022-05-17 06:00:00+00:00;Métropole du Grand Paris;0.0;78.0;17.900000000000034
705;2022-05-17 18:00:00+00:00;Métropole du Grand Paris;3.8;45.0;26.900000000000038
706;2022-05-20 12:00:00+00:00;Métropole du Grand Paris;6.3;65.0;24.30000000000001
707;2022-05-20 21:00:00+00:00;Métropole du Grand Paris;1.3;81.0;13.0
708;2022-06-01 12:00:00+00:00;Métropole du Grand Paris;2.8;40.0;20.900000000000038
709;2022-06-05 09:00:00+00:00;Métropole du Grand Paris;3.3;88.0;19.30000000000001
710;2022-06-06 03:00:00+00:00;Métropole du Grand Paris;2.8;86.0;13.300000000000011
711;2022-06-10 18:00:00+00:00;Métropole du Grand Paris;3.4;62.0;22.100000000000023
712;2022-06-15 15:00:00+00:00;Métropole du Grand Paris;2.8;34.0;30.600000000000023
713;2022-06-19 00:00:00+00:00;Métropole du Grand Paris;6.3;47.0;26.5
714;2022-06-19 15:00:00+00:00;Métropole du Grand Paris;5.8;57.0;24.200000000000045
715;2022-06-22 00:00:00+00:00;Métropole du Grand Paris;5.0;65.0;18.900000000000038
716;2022-07-21 12:00:00+00:00;Métropole du Grand Paris;4.0;56.0;24.900000000000038
717;2022-07-25 09:00:00+00:00;Métropole du Grand Paris;7.0;54.0;24.80000000000001
718;2022-07-26 00:00:00+00:00;Métropole du Grand Paris;2.6;69.0;18.100000000000023
719;2022-07-27 12:00:00+00:00;Métropole du Grand Paris;2.9;38.0;24.400000000000038
720;2022-09-01 09:00:00+00:00;Métropole du Grand Paris;1.5;65.0;21.900000000000038
721;2022-09-01 15:00:00+00:00;Métropole du Grand Paris;4.5;37.0;28.0
722;2022-09-06 12:00:00+00:00;Métropole du Grand Paris;2.2;49.0;26.30000000000001
723;2022-09-07 09:00:00+00:00;Métropole du Grand Paris;3.8;78.0;20.100000000000023
724;2022-09-11 12:00:00+00:00;Métropole du Grand Paris;2.1;67.0;21.100000000000023
725;2022-10-14 15:00:00+00:00;Métropole du Grand Paris;2.4;99.0;15.700000000000044
726;2022-10-18 09:00:00+00:00;Métropole du Grand Paris;2.9;98.0;16.100000000000023
727;2022-10-22 09:00:00+00:00;Métropole du Grand Paris;4.4;83.0;16.200000000000045
728;2022-10-07 21:00:00+00:00;Métropole du Grand Paris;3.1;71.0;11.900000000000034
729;2022-10-10 15:00:00+00:00;Métropole du Grand Paris;4.2;71.0;19.100000000000023
730;2022-10-12 06:00:00+00:00;Métropole du Grand Paris;1.0;97.0;6.300000000000011
731;2022-01-05 03:00:00+00:00;Métropole du Grand Paris;3.5;86.0;1.7000000000000457
732;2022-01-13 18:00:00+00:00;Métropole du Grand Paris;2.4;98.0;1.1000000000000227
733;2022-01-15 06:00:00+00:00;Métropole du Grand Paris;0.9;98.0;-2.1999999999999886
734;2022-01-18 00:00:00+00:00;Métropole du Grand Paris;1.1;98.0;1.400000000000034
735;2022-01-20 03:00:00+00:00;Métropole du Grand Paris;3.0;96.0;3.0
736;2022-10-13 03:00:00+00:00;Métropole du Grand Paris;1.4;90.0;12.300000000000011
737;2022-10-17 03:00:00+00:00;Métropole du Grand Paris;2.1;85.0;17.30000000000001
738;2022-10-18 03:00:00+00:00;Métropole du Grand Paris;0.7;100.0;15.0
739;2022-10-20 06:00:00+00:00;Métropole du Grand Paris;3.6;97.0;15.900000000000034
740;2022-10-21 15:00:00+00:00;Métropole du Grand Paris;4.2;65.0;19.400000000000038
741;2022-10-24 21:00:00+00:00;Métropole du Grand Paris;2.6;88.0;14.5
742;2022-10-25 09:00:00+00:00;Métropole du Grand Paris;3.6;78.0;16.0
743;2022-10-25 18:00:00+00:00;Métropole du Grand Paris;3.0;83.0;16.700000000000045
744;2022-10-05 12:00:00+00:00;Métropole du Grand Paris;6.7;65.0;19.30000000000001
745;2022-10-06 03:00:00+00:00;Métropole du Grand Paris;3.1;86.0;11.300000000000011
746;2022-10-06 06:00:00+00:00;Métropole du Grand Paris;2.2;93.0;9.5
747;2022-10-09 09:00:00+00:00;Métropole du Grand Paris;2.9;72.0;11.900000000000034
748;2022-03-10 15:00:00+00:00;Métropole du Grand Paris;5.7;43.0;16.100000000000023
749;2022-03-20 18:00:00+00:00;Métropole du Grand Paris;2.6;57.0;9.0
750;2022-03-21 21:00:00+00:00;Métropole du Grand Paris;2.2;66.0;12.200000000000044
751;2022-03-22 00:00:00+00:00;Métropole du Grand Paris;1.3;68.0;10.5
752;2022-03-24 09:00:00+00:00;Métropole du Grand Paris;1.1;47.0;13.300000000000011
753;2022-03-24 21:00:00+00:00;Métropole du Grand Paris;3.2;43.0;13.400000000000034
754;2022-01-26 09:00:00+00:00;Métropole du Grand Paris;1.8;92.0;1.0
755;2022-01-28 21:00:00+00:00;Métropole du Grand Paris;3.4;93.0;5.5
756;2022-02-01 15:00:00+00:00;Métropole du Grand Paris;6.4;90.0;9.5
757;2022-04-24 00:00:00+00:00;Métropole du Grand Paris;3.7;70.0;13.600000000000025
758;2022-04-24 09:00:00+00:00;Métropole du Grand Paris;4.1;61.0;15.400000000000034
759;2022-04-28 03:00:00+00:00;Métropole du Grand Paris;4.8;75.0;9.300000000000011
760;2022-04-30 18:00:00+00:00;Métropole du Grand Paris;6.0;43.0;14.300000000000011
761;2022-05-01 03:00:00+00:00;Métropole du Grand Paris;3.1;78.0;6.7000000000000455
762;2022-05-03 21:00:00+00:00;Métropole du Grand Paris;4.0;54.0;15.200000000000044
763;2022-05-06 06:00:00+00:00;Métropole du Grand Paris;2.4;86.0;11.600000000000025
764;2022-05-09 18:00:00+00:00;Métropole du Grand Paris;2.9;41.0;24.100000000000023
765;2022-02-26 21:00:00+00:00;Métropole du Grand Paris;5.3;68.0;4.300000000000011
766;2022-04-02 06:00:00+00:00;Métropole du Grand Paris;5.3;72.0;1.1000000000000227
767;2022-04-02 12:00:00+00:00;Métropole du Grand Paris;9.3;44.0;6.0
768;2022-04-05 15:00:00+00:00;Métropole du Grand Paris;5.6;83.0;12.600000000000025
769;2022-04-09 00:00:00+00:00;Métropole du Grand Paris;5.2;94.0;3.300000000000012
770;2022-04-10 12:00:00+00:00;Métropole du Grand Paris;3.6;45.0;12.600000000000025
771;2022-04-10 15:00:00+00:00;Métropole du Grand Paris;2.2;45.0;13.400000000000034
772;2022-04-11 00:00:00+00:00;Métropole du Grand Paris;3.0;69.0;6.600000000000023
773;2022-04-11 09:00:00+00:00;Métropole du Grand Paris;4.3;55.0;11.300000000000011
774;2022-02-21 06:00:00+00:00;Métropole du Grand Paris;9.0;74.0;6.100000000000023
775;2022-02-23 15:00:00+00:00;Métropole du Grand Paris;2.9;60.0;11.100000000000025
776;2022-02-12 18:00:00+00:00;Métropole du Grand Paris;2.5;55.0;5.5
777;2022-02-15 18:00:00+00:00;Métropole du Grand Paris;6.6;91.0;8.800000000000011
778;2022-04-17 00:00:00+00:00;Métropole du Grand Paris;3.1;57.0;10.900000000000034
779;2022-04-17 21:00:00+00:00;Métropole du Grand Paris;2.0;45.0;13.700000000000044
780;2022-11-19 21:00:00+00:00;Métropole du Grand Paris;3.8;87.0;7.0
781;2022-02-03 15:00:00+00:00;Métropole du Grand Paris;2.0;83.0;7.2000000000000455
782;2022-02-06 12:00:00+00:00;Métropole du Grand Paris;9.4;88.0;9.5
783;2022-01-05 18:00:00+00:00;Métropole du Grand Paris;1.7;84.0;2.700000000000045
784;2022-01-06 00:00:00+00:00;Métropole du Grand Paris;2.3;89.0;1.2000000000000457
785;2022-01-14 00:00:00+00:00;Métropole du Grand Paris;1.1;96.0;0.6000000000000227
786;2022-01-15 03:00:00+00:00;Métropole du Grand Paris;0.8;98.0;-1.3999999999999773
787;2022-01-25 12:00:00+00:00;Métropole du Grand Paris;1.4;100.0;0.3000000000000113
788;2022-05-19 06:00:00+00:00;Métropole du Grand Paris;1.8;81.0;20.80000000000001
789;2022-05-22 21:00:00+00:00;Métropole du Grand Paris;3.7;68.0;18.80000000000001
790;2022-05-27 12:00:00+00:00;Métropole du Grand Paris;3.2;73.0;17.600000000000023
791;2022-05-28 18:00:00+00:00;Métropole du Grand Paris;4.6;37.0;18.600000000000023
792;2022-05-28 21:00:00+00:00;Métropole du Grand Paris;6.9;51.0;14.400000000000034
793;2022-03-10 18:00:00+00:00;Métropole du Grand Paris;2.8;53.0;13.300000000000011
794;2022-03-19 15:00:00+00:00;Métropole du Grand Paris;5.8;37.0;15.900000000000034
795;2022-03-21 00:00:00+00:00;Métropole du Grand Paris;0.9;78.0;6.100000000000023
796;2022-03-22 06:00:00+00:00;Métropole du Grand Paris;1.9;73.0;7.0
797;2022-03-27 18:00:00+00:00;Métropole du Grand Paris;1.5;26.0;18.30000000000001
798;2022-03-28 06:00:00+00:00;Métropole du Grand Paris;0.0;85.0;6.100000000000023
799;2022-03-29 00:00:00+00:00;Métropole du Grand Paris;1.7;51.0;13.200000000000044
800;2022-04-24 06:00:00+00:00;Métropole du Grand Paris;2.6;79.0;11.0
801;2022-04-26 09:00:00+00:00;Métropole du Grand Paris;4.2;71.0;11.800000000000011
802;2022-04-27 09:00:00+00:00;Métropole du Grand Paris;3.1;65.0;12.5
803;2022-04-28 09:00:00+00:00;Métropole du Grand Paris;5.1;52.0;16.600000000000023
804;2022-04-30 03:00:00+00:00;Métropole du Grand Paris;2.7;89.0;7.100000000000023
805;2022-05-02 09:00:00+00:00;Métropole du Grand Paris;4.3;59.0;13.900000000000034
806;2022-05-07 03:00:00+00:00;Métropole du Grand Paris;3.1;78.0;11.900000000000034
807;2022-05-11 06:00:00+00:00;Métropole du Grand Paris;1.7;76.0;15.800000000000011
808;2022-04-01 18:00:00+00:00;Métropole du Grand Paris;7.0;73.0;3.1000000000000227
809;2022-04-03 12:00:00+00:00;Métropole du Grand Paris;7.0;39.0;7.400000000000034
810;2022-04-09 06:00:00+00:00;Métropole du Grand Paris;1.7;96.0;2.900000000000034
811;2022-04-10 03:00:00+00:00;Métropole du Grand Paris;1.0;92.0;0.0
812;2022-04-14 06:00:00+00:00;Métropole du Grand Paris;1.0;99.0;9.700000000000044
813;2022-03-06 03:00:00+00:00;Métropole du Grand Paris;3.2;86.0;3.300000000000012
814;2022-02-17 09:00:00+00:00;Métropole du Grand Paris;8.2;67.0;10.900000000000034
815;2022-02-10 12:00:00+00:00;Métropole du Grand Paris;5.9;75.0;9.100000000000025
816;2022-02-14 12:00:00+00:00;Métropole du Grand Paris;6.5;66.0;10.600000000000025
817;2022-04-16 15:00:00+00:00;Métropole du Grand Paris;5.4;45.0;18.900000000000038
818;2022-04-17 15:00:00+00:00;Métropole du Grand Paris;5.3;30.0;20.600000000000023
819;2022-11-17 03:00:00+00:00;Métropole du Grand Paris;8.6;76.0;12.200000000000044
820;2022-11-21 21:00:00+00:00;Métropole du Grand Paris;5.5;82.0;6.300000000000011
821;2022-01-26 06:00:00+00:00;Métropole du Grand Paris;1.1;96.0;0.3000000000000113
822;2022-01-29 15:00:00+00:00;Métropole du Grand Paris;3.8;97.0;9.300000000000011
823;2022-01-31 12:00:00+00:00;Métropole du Grand Paris;5.4;73.0;7.600000000000023
824;2022-02-01 06:00:00+00:00;Métropole du Grand Paris;3.7;92.0;3.8000000000000114
825;2022-02-02 18:00:00+00:00;Métropole du Grand Paris;2.8;74.0;9.400000000000034
826;2022-02-03 12:00:00+00:00;Métropole du Grand Paris;3.6;80.0;7.100000000000023
827;2022-02-04 03:00:00+00:00;Métropole du Grand Paris;4.5;97.0;6.2000000000000455
828;2022-06-27 15:00:00+00:00;Métropole du Grand Paris;6.1;36.0;23.900000000000038
829;2022-06-28 09:00:00+00:00;Métropole du Grand Paris;2.9;50.0;22.400000000000038
830;2022-07-01 09:00:00+00:00;Métropole du Grand Paris;4.5;55.0;18.200000000000045
831;2022-07-02 03:00:00+00:00;Métropole du Grand Paris;1.2;94.0;10.400000000000034
832;2022-07-03 00:00:00+00:00;Métropole du Grand Paris;2.0;69.0;16.100000000000023
833;2022-07-03 09:00:00+00:00;Métropole du Grand Paris;2.2;58.0;20.600000000000023
834;2022-07-04 18:00:00+00:00;Métropole du Grand Paris;3.7;35.0;25.80000000000001
835;2022-07-05 21:00:00+00:00;Métropole du Grand Paris;5.8;49.0;19.900000000000038
836;2022-07-06 03:00:00+00:00;Métropole du Grand Paris;2.2;80.0;13.5
837;2022-02-25 00:00:00+00:00;Métropole du Grand Paris;3.1;76.0;3.400000000000034
838;2022-02-26 00:00:00+00:00;Métropole du Grand Paris;1.5;81.0;3.900000000000034
839;2022-02-27 21:00:00+00:00;Métropole du Grand Paris;1.8;66.0;3.300000000000012
840;2022-02-28 09:00:00+00:00;Métropole du Grand Paris;2.6;67.0;3.8000000000000114
841;2022-03-02 21:00:00+00:00;Métropole du Grand Paris;0.6;71.0;7.800000000000011
842;2022-03-03 12:00:00+00:00;Métropole du Grand Paris;3.0;78.0;11.800000000000011
843;2022-03-06 06:00:00+00:00;Métropole du Grand Paris;3.7;91.0;1.400000000000034
844;2022-04-08 03:00:00+00:00;Métropole du Grand Paris;3.4;73.0;8.5
845;2022-04-17 06:00:00+00:00;Métropole du Grand Paris;2.7;54.0;8.5
846;2022-03-09 03:00:00+00:00;Métropole du Grand Paris;0.0;77.0;3.5
847;2022-03-11 09:00:00+00:00;Métropole du Grand Paris;5.1;66.0;10.800000000000011
848;2022-03-12 15:00:00+00:00;Métropole du Grand Paris;6.0;83.0;9.0
849;2022-03-20 21:00:00+00:00;Métropole du Grand Paris;1.4;68.0;7.5
850;2022-03-26 21:00:00+00:00;Métropole du Grand Paris;4.2;37.0;13.100000000000025
851;2022-03-29 15:00:00+00:00;Métropole du Grand Paris;2.0;72.0;14.0
852;2022-10-29 18:00:00+00:00;Métropole du Grand Paris;1.5;69.0;19.80000000000001
853;2022-11-04 00:00:00+00:00;Métropole du Grand Paris;5.3;89.0;9.900000000000034
854;2022-11-04 12:00:00+00:00;Métropole du Grand Paris;4.1;71.0;12.200000000000044
855;2022-11-07 15:00:00+00:00;Métropole du Grand Paris;4.7;81.0;15.100000000000025
856;2022-11-09 12:00:00+00:00;Métropole du Grand Paris;6.0;75.0;14.400000000000034
857;2022-11-13 00:00:00+00:00;Métropole du Grand Paris;0.8;100.0;8.100000000000023
858;2022-11-15 03:00:00+00:00;Métropole du Grand Paris;2.4;97.0;7.400000000000034
859;2022-11-15 21:00:00+00:00;Métropole du Grand Paris;3.4;94.0;11.600000000000025
860;2022-09-08 06:00:00+00:00;Métropole du Grand Paris;2.5;96.0;15.400000000000034
861;2022-09-09 03:00:00+00:00;Métropole du Grand Paris;4.9;89.0;14.800000000000011
862;2022-09-09 18:00:00+00:00;Métropole du Grand Paris;4.0;77.0;17.30000000000001
863;2022-07-19 03:00:00+00:00;Métropole du Grand Paris;1.7;42.0;23.5
864;2022-07-19 18:00:00+00:00;Métropole du Grand Paris;9.4;45.0;32.700000000000045
865;2022-07-24 18:00:00+00:00;Métropole du Grand Paris;3.5;33.0;31.900000000000038
866;2022-07-27 00:00:00+00:00;Métropole du Grand Paris;3.5;72.0;16.900000000000034
867;2022-07-30 06:00:00+00:00;Métropole du Grand Paris;0.6;57.0;21.0
868;2022-09-19 12:00:00+00:00;Métropole du Grand Paris;2.8;44.0;17.100000000000023
869;2022-09-22 15:00:00+00:00;Métropole du Grand Paris;1.7;34.0;21.5
870;2022-09-23 09:00:00+00:00;Métropole du Grand Paris;0.5;73.0;13.400000000000034
871;2022-09-24 06:00:00+00:00;Métropole du Grand Paris;2.0;94.0;12.600000000000025
872;2022-09-24 09:00:00+00:00;Métropole du Grand Paris;1.4;97.0;12.5
873;2022-09-26 12:00:00+00:00;Métropole du Grand Paris;7.8;86.0;12.200000000000044
